stkcd,名稱,change_type,eff_date,remarks,event_type,ann_date
688155,先惠技術,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688157,松井股份,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688161,威高骨科,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688127,藍特光學,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688235,百濟神州,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688239,航宇科技,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688248,南網科技,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688321,微芯生物,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688330,宏力達,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688333,鉑力特,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688345,博力威,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688357,建龍微納,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688359,三孚新科,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688369,致遠互聯,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688319,歐林生物,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688377,迪威爾,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688408,中信博,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688425,鐵建重工,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688499,利元亨,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688508,芯朋微,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688513,苑東生物,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688518,聯贏激光,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
688520,神州細胞,加入,2023-03-13,擴大互聯互通合資格股票範圍時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/  。,In,
