stkcd,名稱,change_type,eff_date,remarks,event_type,ann_date,event_class_v1,trigger_class_v1,trigger_reference_date,ann_date_batch,batch_search_status,strict_baseline_candidate,broad_candidate,exclude_reason_v1,manual_check_flag,core_state_before,core_state_after,event_class_v2,state_validation_v2,is_core_state_transition,state_check_pass,baseline_candidate_v2
000546,金圓股份,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
002918,蒙娜麗莎,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300091,金通靈,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
603666,億嘉和,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300365,恒華科技,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300326,凱利泰,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300149,睿智醫藥,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
000639,西王食品,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300477,合縱科技,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300745,欣銳科技,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300504,天邑股份,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
002115,三維通信,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300423,昇輝科技,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
603590,康辰藥業,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
600738,麗尚國潮,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
002234,民和股份,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300559,佳發教育,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
603681,永冠新材,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2023-12-18,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格上交所證券名單及可賣空的合資格滬股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
603429,集友股份,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格上交所證券名單及可賣空的合資格滬股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
603687,大勝達,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
603982,泉峰汽車,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格上交所證券名單及可賣空的合資格滬股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300328,宜安科技,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300662,科銳國際,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300659,中孚信息,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300653,正海生物,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300603,立昂技術,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
002201,正威新材,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
603601,再升科技,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格上交所證券名單及可賣空的合資格滬股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
603610,麒盛科技,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
603520,司太立,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
603068,博通集成,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
600984,建設機械,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
002975,博杰股份,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
002082,萬邦德,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300767,震安科技,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300639,凱普生物,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
603208,江山歐派,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
603916,蘇博特,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格上交所證券名單及可賣空的合資格滬股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300396,迪瑞醫療,移至深股通特別證券/中華通特別證券名單 (只可賣出),2025-12-22,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
601686,友發集團,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
603313,夢百合,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
605136,麗人麗妝,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
605266,健之佳,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
688026,潔特生物,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2023-06-19,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格上交所證券名單及可賣空的合資格滬股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2023-06-09,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300942,易瑞生物,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
300082,奧克股份,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-06-24,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-06-20,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
605337,李子園,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
002645,華宏科技,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
002724,海洋王,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
003032,傳智教育,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
000626,遠大控股,移至深股通特別證券/中華通特別證券名單 (只可賣出),2023-12-18,半年度調整考察時不符合相關資格準則的股票。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
688399,碩世生物,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2023-12-18,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格上交所證券名單及可賣空的合資格滬股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2023-12-08,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
688356,鍵凱科技,移至滬股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格上交所證券名單及可賣空的合資格滬股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
301060,蘭衛醫學,移至深股通特別證券/中華通特別證券名單 (只可賣出),2024-12-23,半年度調整考察時不符合相關資格準則的股票。該股票同時由可進行保證金交易的合資格深交所證券名單及可賣空的合資格深股通證券名單中移除。,Special,,SELL_ONLY,PERIODIC_ADJUSTMENT,,2024-12-18,FOUND,Y,Y,,,BUYABLE,SELL_ONLY,SELL_ONLY,VALID_SELL_ONLY,Y,Y,Y
